id;sat_clave;sat_estado;sat_municipio;sat_localidad
17,958;04977;DIF;;
17,959;04978;DIF;;
17,960;04979;DIF;;
17,961;04980;DIF;003;04
17,962;04981;DIF;;
17,963;04982;DIF;;
17,964;04983;DIF;;
17,965;04984;DIF;;
17,966;04985;DIF;;
17,967;04986;DIF;;
17,968;04987;DIF;;
17,969;04988;DIF;;
17,970;04989;DIF;;
17,971;04990;DIF;;
17,972;04991;DIF;;
17,973;04992;DIF;;
17,974;04993;DIF;;
17,975;04994;DIF;;
17,976;04995;DIF;;
17,977;04996;DIF;;
17,978;04997;DIF;;
17,979;04998;DIF;;
17,980;04999;DIF;;
17,981;05000;DIF;004;05
17,982;05001;DIF;;
17,983;05002;DIF;;
17,984;05003;DIF;;
17,985;05004;DIF;;
17,986;05005;DIF;;
17,987;05006;DIF;;
17,988;05007;DIF;;
17,989;05008;DIF;;
17,990;05009;DIF;004;05
17,991;05010;DIF;004;05
17,992;05011;DIF;;
17,993;05012;DIF;;
17,994;05013;DIF;;
17,995;05014;DIF;;
17,996;05015;DIF;;
17,997;05016;DIF;;
17,998;05017;DIF;;
17,999;05018;DIF;;
18,000;05019;DIF;;
18,001;05020;DIF;004;05
18,002;05021;DIF;;
18,003;05022;DIF;;
18,004;05023;DIF;;
18,005;05024;DIF;;
18,006;05025;DIF;;
18,007;05026;DIF;;
18,008;05027;DIF;;
18,009;05028;DIF;;
18,010;05029;DIF;;
18,011;05030;DIF;004;05
18,012;05031;DIF;;
18,013;05032;DIF;;
18,014;05033;DIF;;
18,015;05034;DIF;;
18,016;05035;DIF;;
18,017;05036;DIF;;
18,018;05037;DIF;;
18,019;05038;DIF;;
18,020;05039;DIF;004;05
18,021;05040;DIF;;
18,022;05041;DIF;;
18,023;05042;DIF;;
18,024;05043;DIF;;
18,025;05044;DIF;;
18,026;05045;DIF;;
18,027;05046;DIF;;
18,028;05047;DIF;;
18,029;05048;DIF;;
18,030;05049;DIF;;
18,031;05050;DIF;004;05
18,032;05051;DIF;;
18,033;05052;DIF;;
18,034;05053;DIF;;
18,035;05054;DIF;;
18,036;05055;DIF;;
18,037;05056;DIF;;
18,038;05057;DIF;;
18,039;05058;DIF;;
18,040;05059;DIF;;
18,041;05060;DIF;004;05
18,042;05061;DIF;;
18,043;05062;DIF;;
18,044;05063;DIF;;
18,045;05064;DIF;;
18,046;05065;DIF;;
18,047;05066;DIF;;
18,048;05067;DIF;;
18,049;05068;DIF;;
18,050;05069;DIF;;
18,051;05070;DIF;;
18,052;05071;DIF;;
18,053;05072;DIF;;
18,054;05073;DIF;;
18,055;05074;DIF;;
18,056;05075;DIF;;
18,057;05076;DIF;;
18,058;05077;DIF;;
18,059;05078;DIF;;
18,060;05079;DIF;;
18,061;05080;DIF;;
18,062;05081;DIF;;
18,063;05082;DIF;;
18,064;05083;DIF;;
18,065;05084;DIF;;
18,066;05085;DIF;;
18,067;05086;DIF;;
18,068;05087;DIF;;
18,069;05088;DIF;;
18,070;05089;DIF;;
18,071;05090;DIF;;
18,072;05091;DIF;;
18,073;05092;DIF;;
18,074;05093;DIF;;
18,075;05094;DIF;;
18,076;05095;DIF;;
18,077;05096;DIF;;
18,078;05097;DIF;;
18,079;05098;DIF;;
18,080;05099;DIF;;
18,081;05100;DIF;004;05
18,082;05101;DIF;;
18,083;05102;DIF;;
18,084;05103;DIF;;
18,085;05104;DIF;;
18,086;05105;DIF;;
18,087;05106;DIF;;
18,088;05107;DIF;;
18,089;05108;DIF;;
18,090;05109;DIF;;
18,091;05110;DIF;004;05
18,092;05111;DIF;;
18,093;05112;DIF;;
18,094;05113;DIF;;
18,095;05114;DIF;;
18,096;05115;DIF;;
18,097;05116;DIF;;
18,098;05117;DIF;;
18,099;05118;DIF;004;05
18,100;05119;DIF;004;05
18,101;05120;DIF;004;05
18,102;05121;DIF;;
18,103;05122;DIF;;
18,104;05123;DIF;;
18,105;05124;DIF;;
18,106;05125;DIF;;
18,107;05126;DIF;004;05
18,108;05127;DIF;;
18,109;05128;DIF;004;05
18,110;05129;DIF;004;05
18,111;05130;DIF;004;05
18,112;05131;DIF;;
18,113;05132;DIF;;
18,114;05133;DIF;;
18,115;05134;DIF;;
18,116;05135;DIF;;
18,117;05136;DIF;;
18,118;05137;DIF;;
18,119;05138;DIF;;
18,120;05139;DIF;;
18,121;05140;DIF;;
18,122;05141;DIF;;
18,123;05142;DIF;;
18,124;05143;DIF;;
18,125;05144;DIF;;
18,126;05145;DIF;;
18,127;05146;DIF;;
18,128;05147;DIF;;
18,129;05148;DIF;;
18,130;05149;DIF;;
18,131;05150;DIF;;
18,132;05151;DIF;;
18,133;05152;DIF;;
18,134;05153;DIF;;
18,135;05154;DIF;;
18,136;05155;DIF;;
18,137;05156;DIF;;
18,138;05157;DIF;;
18,139;05158;DIF;;
18,140;05159;DIF;;
18,141;05160;DIF;;
18,142;05161;DIF;;
18,143;05162;DIF;;
18,144;05163;DIF;;
18,145;05164;DIF;;
18,146;05165;DIF;;
18,147;05166;DIF;;
18,148;05167;DIF;;
18,149;05168;DIF;;
18,150;05169;DIF;;
18,151;05170;DIF;;
18,152;05171;DIF;;
18,153;05172;DIF;;
18,154;05173;DIF;;
18,155;05174;DIF;;
18,156;05175;DIF;;
18,157;05176;DIF;;
18,158;05177;DIF;;
18,159;05178;DIF;;
18,160;05179;DIF;;
18,161;05180;DIF;;
18,162;05181;DIF;;
18,163;05182;DIF;;
18,164;05183;DIF;;
18,165;05184;DIF;;
18,166;05185;DIF;;
18,167;05186;DIF;;
18,168;05187;DIF;;
18,169;05188;DIF;;
18,170;05189;DIF;;
18,171;05190;DIF;;
18,172;05191;DIF;;
18,173;05192;DIF;;
18,174;05193;DIF;;
18,175;05194;DIF;;
18,176;05195;DIF;;
18,177;05196;DIF;;
18,178;05197;DIF;;
18,179;05198;DIF;;
18,180;05199;DIF;;
18,181;05200;DIF;004;05
18,182;05201;DIF;;
18,183;05202;DIF;;
18,184;05203;DIF;;
18,185;05204;DIF;;
18,186;05205;DIF;;
18,187;05206;DIF;;
18,188;05207;DIF;;
18,189;05208;DIF;;
18,190;05209;DIF;;
18,191;05210;DIF;;
18,192;05211;DIF;;
18,193;05212;DIF;;
18,194;05213;DIF;;
18,195;05214;DIF;004;05
18,196;05215;DIF;;
18,197;05216;DIF;;
18,198;05217;DIF;;
18,199;05218;DIF;;
18,200;05219;DIF;004;05
18,201;05220;DIF;004;05
18,202;05221;DIF;;
18,203;05222;DIF;;
18,204;05223;DIF;;
18,205;05224;DIF;;
18,206;05225;DIF;;
18,207;05226;DIF;;
18,208;05227;DIF;;
18,209;05228;DIF;;
18,210;05229;DIF;;
18,211;05230;DIF;004;05
18,212;05231;DIF;;
18,213;05232;DIF;;
18,214;05233;DIF;;
18,215;05234;DIF;;
18,216;05235;DIF;;
18,217;05236;DIF;;
18,218;05237;DIF;;
18,219;05238;DIF;004;05
18,220;05239;DIF;;
18,221;05240;DIF;004;05
18,222;05241;DIF;;
18,223;05242;DIF;;
18,224;05243;DIF;;
18,225;05244;DIF;;
18,226;05245;DIF;;
18,227;05246;DIF;;
18,228;05247;DIF;;
18,229;05248;DIF;;
18,230;05249;DIF;004;05
18,231;05250;DIF;;
18,232;05251;DIF;;
18,233;05252;DIF;;
18,234;05253;DIF;;
18,235;05254;DIF;;
18,236;05255;DIF;;
18,237;05256;DIF;;
18,238;05257;DIF;;
18,239;05258;DIF;;
18,240;05259;DIF;;
18,241;05260;DIF;004;05
18,242;05261;DIF;;
18,243;05262;DIF;;
18,244;05263;DIF;;
18,245;05264;DIF;;
18,246;05265;DIF;;
18,247;05266;DIF;;
18,248;05267;DIF;;
18,249;05268;DIF;004;05
18,250;05269;DIF;004;05
18,251;05270;DIF;004;05
18,252;05271;DIF;;
18,253;05272;DIF;;
18,254;05273;DIF;;
18,255;05274;DIF;;
18,256;05275;DIF;;
18,257;05276;DIF;;
18,258;05277;DIF;;
18,259;05278;DIF;;
18,260;05279;DIF;;
18,261;05280;DIF;004;05
18,262;05281;DIF;;
18,263;05282;DIF;;
18,264;05283;DIF;;
18,265;05284;DIF;;
18,266;05285;DIF;;
18,267;05286;DIF;;
18,268;05287;DIF;;
18,269;05288;DIF;;
18,270;05289;DIF;;
18,271;05290;DIF;;
18,272;05291;DIF;;
18,273;05292;DIF;;
18,274;05293;DIF;;
18,275;05294;DIF;;
18,276;05295;DIF;;
18,277;05296;DIF;;
18,278;05297;DIF;;
18,279;05298;DIF;;
18,280;05299;DIF;;
18,281;05300;DIF;;
18,282;05301;DIF;;
18,283;05302;DIF;;
18,284;05303;DIF;;
18,285;05304;DIF;;
18,286;05305;DIF;;
18,287;05306;DIF;;
18,288;05307;DIF;;
18,289;05308;DIF;;
18,290;05309;DIF;;
18,291;05310;DIF;004;05
18,292;05311;DIF;;
18,293;05312;DIF;;
18,294;05313;DIF;;
18,295;05314;DIF;;
18,296;05315;DIF;;
18,297;05316;DIF;;
18,298;05317;DIF;;
18,299;05318;DIF;;
18,300;05319;DIF;;
18,301;05320;DIF;004;05
18,302;05321;DIF;;
18,303;05322;DIF;;
18,304;05323;DIF;;
18,305;05324;DIF;;
18,306;05325;DIF;;
18,307;05326;DIF;;
18,308;05327;DIF;;
18,309;05328;DIF;;
18,310;05329;DIF;;
18,311;05330;DIF;004;05
18,312;05331;DIF;;
18,313;05332;DIF;;
18,314;05333;DIF;;
18,315;05334;DIF;;
18,316;05335;DIF;;
18,317;05336;DIF;;
18,318;05337;DIF;;
18,319;05338;DIF;;
18,320;05339;DIF;;
18,321;05340;DIF;;
18,322;05341;DIF;;
18,323;05342;DIF;;
18,324;05343;DIF;;
18,325;05344;DIF;;
18,326;05345;DIF;;
18,327;05346;DIF;;
18,328;05347;DIF;;
18,329;05348;DIF;004;05
18,330;05349;DIF;004;05
18,331;05350;DIF;;
18,332;05351;DIF;;
18,333;05352;DIF;;
18,334;05353;DIF;;
18,335;05354;DIF;;
18,336;05355;DIF;;
18,337;05356;DIF;;
18,338;05357;DIF;;
18,339;05358;DIF;;
18,340;05359;DIF;;
18,341;05360;DIF;004;05
18,342;05361;DIF;;
18,343;05362;DIF;;
18,344;05363;DIF;;
18,345;05364;DIF;;
18,346;05365;DIF;;
18,347;05366;DIF;;
18,348;05367;DIF;;
18,349;05368;DIF;;
18,350;05369;DIF;;
18,351;05370;DIF;004;05
18,352;05371;DIF;;
18,353;05372;DIF;;
18,354;05373;DIF;;
18,355;05374;DIF;;
18,356;05375;DIF;;
18,357;05376;DIF;;
18,358;05377;DIF;;
18,359;05378;DIF;;
18,360;05379;DIF;004;05
18,361;05380;DIF;;
18,362;05381;DIF;;
18,363;05382;DIF;;
18,364;05383;DIF;;
18,365;05384;DIF;;
18,366;05385;DIF;;
18,367;05386;DIF;;
18,368;05387;DIF;;
18,369;05388;DIF;;
18,370;05389;DIF;;
18,371;05390;DIF;;
18,372;05391;DIF;;
18,373;05392;DIF;;
18,374;05393;DIF;;
18,375;05394;DIF;;
18,376;05395;DIF;;
18,377;05396;DIF;;
18,378;05397;DIF;;
18,379;05398;DIF;;
18,380;05399;DIF;;
18,381;05400;DIF;004;05
18,382;05401;DIF;;
18,383;05402;DIF;;
18,384;05403;DIF;;
18,385;05404;DIF;;
18,386;05405;DIF;;
18,387;05406;DIF;;
18,388;05407;DIF;;
18,389;05408;DIF;;
18,390;05409;DIF;;
18,391;05410;DIF;004;05
18,392;05411;DIF;;
18,393;05412;DIF;;
18,394;05413;DIF;;
18,395;05414;DIF;;
18,396;05415;DIF;;
18,397;05416;DIF;;
18,398;05417;DIF;;
18,399;05418;DIF;;
18,400;05419;DIF;;
18,401;05420;DIF;;
18,402;05421;DIF;;
18,403;05422;DIF;;
18,404;05423;DIF;;
18,405;05424;DIF;;
18,406;05425;DIF;;
18,407;05426;DIF;;
18,408;05427;DIF;;
18,409;05428;DIF;;
18,410;05429;DIF;;
18,411;05430;DIF;;
18,412;05431;DIF;;
18,413;05432;DIF;;
18,414;05433;DIF;;
18,415;05434;DIF;;
18,416;05435;DIF;;
18,417;05436;DIF;;
18,418;05437;DIF;;
18,419;05438;DIF;;
18,420;05439;DIF;;
18,421;05440;DIF;;
18,422;05441;DIF;;
18,423;05442;DIF;;
18,424;05443;DIF;;
18,425;05444;DIF;;
18,426;05445;DIF;;
18,427;05446;DIF;;
18,428;05447;DIF;;
18,429;05448;DIF;;
18,430;05449;DIF;;
18,431;05450;DIF;;
18,432;05451;DIF;;
18,433;05452;DIF;;
18,434;05453;DIF;;
18,435;05454;DIF;;
18,436;05455;DIF;;
18,437;05456;DIF;;
18,438;05457;DIF;;
18,439;05458;DIF;;
18,440;05459;DIF;;
18,441;05460;DIF;;
18,442;05461;DIF;;
18,443;05462;DIF;;
18,444;05463;DIF;;
18,445;05464;DIF;;
18,446;05465;DIF;;
18,447;05466;DIF;;
18,448;05467;DIF;;
18,449;05468;DIF;;
18,450;05469;DIF;;
18,451;05470;DIF;;
18,452;05471;DIF;;
18,453;05472;DIF;;
18,454;05473;DIF;;
18,455;05474;DIF;;
18,456;05475;DIF;;
18,457;05476;DIF;;
18,458;05477;DIF;;
18,459;05478;DIF;;
18,460;05479;DIF;;
18,461;05480;DIF;;
18,462;05481;DIF;;
18,463;05482;DIF;;
18,464;05483;DIF;;
18,465;05484;DIF;;
18,466;05485;DIF;;
18,467;05486;DIF;;
18,468;05487;DIF;;
18,469;05488;DIF;;
18,470;05489;DIF;;
18,471;05490;DIF;;
18,472;05491;DIF;;
18,473;05492;DIF;;
18,474;05493;DIF;;
18,475;05494;DIF;;
18,476;05495;DIF;;
18,477;05496;DIF;;
18,478;05497;DIF;;
18,479;05498;DIF;;
18,480;05499;DIF;;
18,481;05500;DIF;004;05
18,482;05501;DIF;;
18,483;05502;DIF;;
18,484;05503;DIF;;
18,485;05504;DIF;;
18,486;05505;DIF;;
18,487;05506;DIF;;
18,488;05507;DIF;;
18,489;05508;DIF;;
18,490;05509;DIF;;
18,491;05510;DIF;;
18,492;05511;DIF;;
18,493;05512;DIF;;
18,494;05513;DIF;;
18,495;05514;DIF;;
18,496;05515;DIF;;
18,497;05516;DIF;;
18,498;05517;DIF;;
18,499;05518;DIF;;
18,500;05519;DIF;;
18,501;05520;DIF;004;05
18,502;05521;DIF;;
18,503;05522;DIF;;
18,504;05523;DIF;;
18,505;05524;DIF;;
18,506;05525;DIF;;
18,507;05526;DIF;;
18,508;05527;DIF;;
18,509;05528;DIF;;
18,510;05529;DIF;;
18,511;05530;DIF;004;05
18,512;05531;DIF;;
18,513;05532;DIF;;
18,514;05533;DIF;;
18,515;05534;DIF;;
18,516;05535;DIF;;
18,517;05536;DIF;;
18,518;05537;DIF;;
18,519;05538;DIF;;
18,520;05539;DIF;;
18,521;05540;DIF;;
18,522;05541;DIF;;
18,523;05542;DIF;;
18,524;05543;DIF;;
18,525;05544;DIF;;
18,526;05545;DIF;;
18,527;05546;DIF;;
18,528;05547;DIF;;
18,529;05548;DIF;;
18,530;05549;DIF;;
18,531;05550;DIF;;
18,532;05551;DIF;;
18,533;05552;DIF;;
18,534;05553;DIF;;
18,535;05554;DIF;;
18,536;05555;DIF;;
18,537;05556;DIF;;
18,538;05557;DIF;;
18,539;05558;DIF;;
18,540;05559;DIF;;
18,541;05560;DIF;;
18,542;05561;DIF;;
18,543;05562;DIF;;
18,544;05563;DIF;;
18,545;05564;DIF;;
18,546;05565;DIF;;
18,547;05566;DIF;;
18,548;05567;DIF;;
18,549;05568;DIF;;
18,550;05569;DIF;;
18,551;05570;DIF;;
18,552;05571;DIF;;
18,553;05572;DIF;;
18,554;05573;DIF;;
18,555;05574;DIF;;
18,556;05575;DIF;;
18,557;05576;DIF;;
18,558;05577;DIF;;
18,559;05578;DIF;;
18,560;05579;DIF;;
18,561;05580;DIF;;
18,562;05581;DIF;;
18,563;05582;DIF;;
18,564;05583;DIF;;
18,565;05584;DIF;;
18,566;05585;DIF;;
18,567;05586;DIF;;
18,568;05587;DIF;;
18,569;05588;DIF;;
18,570;05589;DIF;;
18,571;05590;DIF;;
18,572;05591;DIF;;
18,573;05592;DIF;;
18,574;05593;DIF;;
18,575;05594;DIF;;
18,576;05595;DIF;;
18,577;05596;DIF;;
18,578;05597;DIF;;
18,579;05598;DIF;;
18,580;05599;DIF;;
18,581;05600;DIF;004;05
18,582;05601;DIF;;
18,583;05602;DIF;;
18,584;05603;DIF;;
18,585;05604;DIF;;
18,586;05605;DIF;;
18,587;05606;DIF;;
18,588;05607;DIF;;
18,589;05608;DIF;;
18,590;05609;DIF;;
18,591;05610;DIF;004;05
18,592;05611;DIF;;
18,593;05612;DIF;;
18,594;05613;DIF;;
18,595;05614;DIF;;
18,596;05615;DIF;;
18,597;05616;DIF;;
18,598;05617;DIF;;
18,599;05618;DIF;;
18,600;05619;DIF;004;05
18,601;05620;DIF;004;05
18,602;05621;DIF;;
18,603;05622;DIF;;
18,604;05623;DIF;;
18,605;05624;DIF;;
18,606;05625;DIF;;
18,607;05626;DIF;;
18,608;05627;DIF;;
18,609;05628;DIF;;
18,610;05629;DIF;;
18,611;05630;DIF;;
18,612;05631;DIF;;
18,613;05632;DIF;;
18,614;05633;DIF;;
18,615;05634;DIF;;
18,616;05635;DIF;;
18,617;05636;DIF;;
18,618;05637;DIF;;
18,619;05638;DIF;;
18,620;05639;DIF;;
18,621;05640;DIF;;
18,622;05641;DIF;;
18,623;05642;DIF;;
18,624;05643;DIF;;
18,625;05644;DIF;;
18,626;05645;DIF;;
18,627;05646;DIF;;
18,628;05647;DIF;;
18,629;05648;DIF;;
18,630;05649;DIF;;
18,631;05650;DIF;;
18,632;05651;DIF;;
18,633;05652;DIF;;
18,634;05653;DIF;;
18,635;05654;DIF;;
18,636;05655;DIF;;
18,637;05656;DIF;;
18,638;05657;DIF;;
18,639;05658;DIF;;
18,640;05659;DIF;;
18,641;05660;DIF;;
18,642;05661;DIF;;
18,643;05662;DIF;;
18,644;05663;DIF;;
18,645;05664;DIF;;
18,646;05665;DIF;;
18,647;05666;DIF;;
18,648;05667;DIF;;
18,649;05668;DIF;;
18,650;05669;DIF;;
18,651;05670;DIF;;
18,652;05671;DIF;;
18,653;05672;DIF;;
18,654;05673;DIF;;
18,655;05674;DIF;;
18,656;05675;DIF;;
18,657;05676;DIF;;
18,658;05677;DIF;;
18,659;05678;DIF;;
18,660;05679;DIF;;
18,661;05680;DIF;;
18,662;05681;DIF;;
18,663;05682;DIF;;
18,664;05683;DIF;;
18,665;05684;DIF;;
18,666;05685;DIF;;
18,667;05686;DIF;;
18,668;05687;DIF;;
18,669;05688;DIF;;
18,670;05689;DIF;;
18,671;05690;DIF;;
18,672;05691;DIF;;
18,673;05692;DIF;;
18,674;05693;DIF;;
18,675;05694;DIF;;
18,676;05695;DIF;;
18,677;05696;DIF;;
18,678;05697;DIF;;
18,679;05698;DIF;;
18,680;05699;DIF;;
18,681;05700;DIF;004;05
18,682;05701;DIF;;
18,683;05702;DIF;;
18,684;05703;DIF;;
18,685;05704;DIF;;
18,686;05705;DIF;;
18,687;05706;DIF;;
18,688;05707;DIF;;
18,689;05708;DIF;;
18,690;05709;DIF;;
18,691;05710;DIF;004;05
18,692;05711;DIF;;
18,693;05712;DIF;;
18,694;05713;DIF;;
18,695;05714;DIF;;
18,696;05715;DIF;;
18,697;05716;DIF;;
18,698;05717;DIF;;
18,699;05718;DIF;;
18,700;05719;DIF;;
18,701;05720;DIF;;
18,702;05721;DIF;;
18,703;05722;DIF;;
18,704;05723;DIF;;
18,705;05724;DIF;;
18,706;05725;DIF;;
18,707;05726;DIF;;
18,708;05727;DIF;;
18,709;05728;DIF;;
18,710;05729;DIF;;
18,711;05730;DIF;004;05
18,712;05731;DIF;;
18,713;05732;DIF;;
18,714;05733;DIF;;
18,715;05734;DIF;;
18,716;05735;DIF;;
18,717;05736;DIF;;
18,718;05737;DIF;;
18,719;05738;DIF;;
18,720;05739;DIF;;
18,721;05740;DIF;;
18,722;05741;DIF;;
18,723;05742;DIF;;
18,724;05743;DIF;;
18,725;05744;DIF;;
18,726;05745;DIF;;
18,727;05746;DIF;;
18,728;05747;DIF;;
18,729;05748;DIF;;
18,730;05749;DIF;;
18,731;05750;DIF;004;05
18,732;05751;DIF;;
18,733;05752;DIF;;
18,734;05753;DIF;;
18,735;05754;DIF;;
18,736;05755;DIF;;
18,737;05756;DIF;;
18,738;05757;DIF;;
18,739;05758;DIF;;
18,740;05759;DIF;;
18,741;05760;DIF;004;05
18,742;05761;DIF;;
18,743;05762;DIF;;
18,744;05763;DIF;;
18,745;05764;DIF;;
18,746;05765;DIF;;
18,747;05766;DIF;;
18,748;05767;DIF;;
18,749;05768;DIF;;
18,750;05769;DIF;;
18,751;05770;DIF;;
18,752;05771;DIF;;
18,753;05772;DIF;;
18,754;05773;DIF;;
18,755;05774;DIF;;
18,756;05775;DIF;;
18,757;05776;DIF;;
18,758;05777;DIF;;
18,759;05778;DIF;;
18,760;05779;DIF;;
18,761;05780;DIF;004;05
18,762;05781;DIF;;
18,763;05782;DIF;;
18,764;05783;DIF;;
18,765;05784;DIF;;
18,766;05785;DIF;;
18,767;05786;DIF;;
18,768;05787;DIF;;
18,769;05788;DIF;;
18,770;05789;DIF;;
18,771;05790;DIF;;
18,772;05791;DIF;;
18,773;05792;DIF;;
18,774;05793;DIF;;
18,775;05794;DIF;;
18,776;05795;DIF;;
18,777;05796;DIF;;
18,778;05797;DIF;;
18,779;05798;DIF;;
18,780;05799;DIF;;
18,781;05800;DIF;;
18,782;05801;DIF;;
18,783;05802;DIF;;
18,784;05803;DIF;;
18,785;05804;DIF;;
18,786;05805;DIF;;
18,787;05806;DIF;;
18,788;05807;DIF;;
18,789;05808;DIF;;
18,790;05809;DIF;;
18,791;05810;DIF;;
18,792;05811;DIF;;
18,793;05812;DIF;;
18,794;05813;DIF;;
18,795;05814;DIF;;
18,796;05815;DIF;;
18,797;05816;DIF;;
18,798;05817;DIF;;
18,799;05818;DIF;;
18,800;05819;DIF;;
18,801;05820;DIF;;
18,802;05821;DIF;;
18,803;05822;DIF;;
18,804;05823;DIF;;
18,805;05824;DIF;;
18,806;05825;DIF;;
18,807;05826;DIF;;
18,808;05827;DIF;;
18,809;05828;DIF;;
18,810;05829;DIF;;
18,811;05830;DIF;;
18,812;05831;DIF;;
18,813;05832;DIF;;
18,814;05833;DIF;;
18,815;05834;DIF;;
18,816;05835;DIF;;
18,817;05836;DIF;;
18,818;05837;DIF;;
18,819;05838;DIF;;
18,820;05839;DIF;;
18,821;05840;DIF;;
18,822;05841;DIF;;
18,823;05842;DIF;;
18,824;05843;DIF;;
18,825;05844;DIF;;
18,826;05845;DIF;;
18,827;05846;DIF;;
18,828;05847;DIF;;
18,829;05848;DIF;;
18,830;05849;DIF;;
18,831;05850;DIF;;
18,832;05851;DIF;;
18,833;05852;DIF;;
18,834;05853;DIF;;
18,835;05854;DIF;;
18,836;05855;DIF;;
18,837;05856;DIF;;
18,838;05857;DIF;;
18,839;05858;DIF;;
18,840;05859;DIF;;
18,841;05860;DIF;;
18,842;05861;DIF;;
18,843;05862;DIF;;
18,844;05863;DIF;;
18,845;05864;DIF;;
18,846;05865;DIF;;
18,847;05866;DIF;;
18,848;05867;DIF;;
18,849;05868;DIF;;
18,850;05869;DIF;;
18,851;05870;DIF;;
18,852;05871;DIF;;
18,853;05872;DIF;;
18,854;05873;DIF;;
18,855;05874;DIF;;
18,856;05875;DIF;;
18,857;05876;DIF;;
18,858;05877;DIF;;
18,859;05878;DIF;;
18,860;05879;DIF;;
18,861;05880;DIF;;
18,862;05881;DIF;;
18,863;05882;DIF;;
18,864;05883;DIF;;
18,865;05884;DIF;;
18,866;05885;DIF;;
18,867;05886;DIF;;
18,868;05887;DIF;;
18,869;05888;DIF;;
18,870;05889;DIF;;
18,871;05890;DIF;;
18,872;05891;DIF;;
18,873;05892;DIF;;
18,874;05893;DIF;;
18,875;05894;DIF;;
18,876;05895;DIF;;
18,877;05896;DIF;;
18,878;05897;DIF;;
18,879;05898;DIF;;
18,880;05899;DIF;;
18,881;05900;DIF;;
18,882;05901;DIF;;
18,883;05902;DIF;;
18,884;05903;DIF;;
18,885;05904;DIF;;
18,886;05905;DIF;;
18,887;05906;DIF;;
18,888;05907;DIF;;
18,889;05908;DIF;;
18,890;05909;DIF;;
18,891;05910;DIF;;
18,892;05911;DIF;;
18,893;05912;DIF;;
18,894;05913;DIF;;
18,895;05914;DIF;;
18,896;05915;DIF;;
18,897;05916;DIF;;
18,898;05917;DIF;;
18,899;05918;DIF;;
18,900;05919;DIF;;
18,901;05920;DIF;;
18,902;05921;DIF;;
18,903;05922;DIF;;
18,904;05923;DIF;;
18,905;05924;DIF;;
18,906;05925;DIF;;
18,907;05926;DIF;;
18,908;05927;DIF;;
18,909;05928;DIF;;
18,910;05929;DIF;;
18,911;05930;DIF;;
18,912;05931;DIF;;
18,913;05932;DIF;;
18,914;05933;DIF;;
18,915;05934;DIF;;
18,916;05935;DIF;;
18,917;05936;DIF;;
18,918;05937;DIF;;
18,919;05938;DIF;;
18,920;05939;DIF;;
18,921;05940;DIF;;
18,922;05941;DIF;;
18,923;05942;DIF;;
18,924;05943;DIF;;
18,925;05944;DIF;;
18,926;05945;DIF;;
18,927;05946;DIF;;
18,928;05947;DIF;;
18,929;05948;DIF;;
18,930;05949;DIF;;
18,931;05950;DIF;;
18,932;05951;DIF;;
18,933;05952;DIF;;
18,934;05953;DIF;;
18,935;05954;DIF;;
18,936;05955;DIF;;
18,937;05956;DIF;;
18,938;05957;DIF;;
18,939;05958;DIF;;
18,940;05959;DIF;;
18,941;05960;DIF;;
18,942;05961;DIF;;
18,943;05962;DIF;;
18,944;05963;DIF;;
18,945;05964;DIF;;
18,946;05965;DIF;;
18,947;05966;DIF;;
18,948;05967;DIF;;
18,949;05968;DIF;;
18,950;05969;DIF;;
18,951;05970;DIF;;
18,952;05971;DIF;;
18,953;05972;DIF;;
18,954;05973;DIF;;
18,955;05974;DIF;;
18,956;05975;DIF;;
18,957;05976;DIF;;
18,958;05977;DIF;;
18,959;05978;DIF;;
18,960;05979;DIF;;
18,961;05980;DIF;;
18,962;05981;DIF;;
18,963;05982;DIF;;
18,964;05983;DIF;;
18,965;05984;DIF;;
18,966;05985;DIF;;
18,967;05986;DIF;;
18,968;05987;DIF;;
18,969;05988;DIF;;
18,970;05989;DIF;;
18,971;05990;DIF;;
18,972;05991;DIF;;
18,973;05992;DIF;;
18,974;05993;DIF;;
18,975;05994;DIF;;
18,976;05995;DIF;;
18,977;05996;DIF;;
18,978;05997;DIF;;
18,979;05998;DIF;;
18,980;05999;DIF;;
18,981;06000;DIF;015;06
18,982;06001;DIF;;
18,983;06002;DIF;;
18,984;06003;DIF;;
18,985;06004;DIF;;
18,986;06005;DIF;;
18,987;06006;DIF;;
18,988;06007;DIF;;
18,989;06008;DIF;;
18,990;06009;DIF;;
18,991;06010;DIF;015;06
18,992;06011;DIF;;
18,993;06012;DIF;;
18,994;06013;DIF;;
18,995;06014;DIF;;
18,996;06015;DIF;;
18,997;06016;DIF;;
18,998;06017;DIF;;
18,999;06018;DIF;015;06
19,000;06019;DIF;;
19,001;06020;DIF;015;06
19,002;06021;DIF;;
19,003;06022;DIF;;
19,004;06023;DIF;;
19,005;06024;DIF;;
19,006;06025;DIF;;
19,007;06026;DIF;;
19,008;06027;DIF;;
19,009;06028;DIF;;
19,010;06029;DIF;;
19,011;06030;DIF;015;06
19,012;06031;DIF;;
19,013;06032;DIF;;
19,014;06033;DIF;;
19,015;06034;DIF;;
19,016;06035;DIF;;
19,017;06036;DIF;;
19,018;06037;DIF;;
19,019;06038;DIF;015;06
19,020;06039;DIF;015;06
19,021;06040;DIF;015;06
19,022;06041;DIF;;
