id;sat_claveaduana;sat_patente;sat_ejercicio;sat_cantidad;sat_fechainicio;sat_fechafin
23,760;28;4,090;2,015;000398;1/1/2017;null
23,761;28;4,090;2,016;000375;1/1/2017;null
23,762;28;4,090;2,017;999999;4/28/2017;null
23,763;84;4,091;2,007;000140;1/1/2017;null
23,764;84;4,091;2,008;000120;1/1/2017;null
23,765;84;4,091;2,009;000020;1/1/2017;null
23,766;84;4,091;2,010;000051;1/1/2017;null
23,767;84;4,091;2,011;000059;1/1/2017;null
23,768;84;4,091;2,012;000097;1/1/2017;null
23,769;84;4,091;2,013;000154;1/1/2017;null
23,770;84;4,091;2,014;000131;1/1/2017;null
23,771;84;4,092;2,007;000035;1/1/2017;null
23,772;84;4,092;2,008;000108;1/1/2017;null
23,773;84;4,092;2,009;000181;1/1/2017;null
23,774;84;4,092;2,010;000245;1/1/2017;null
23,775;84;4,092;2,011;000257;1/1/2017;null
23,776;84;4,092;2,012;000054;1/1/2017;null
23,777;17;4,093;2,007;000045;1/1/2017;null
23,778;17;4,093;2,008;000003;1/1/2017;null
23,779;17;4,093;2,009;000003;1/1/2017;null
23,780;17;4,093;2,010;000015;1/1/2017;null
23,781;17;4,093;2,011;000007;1/1/2017;null
23,782;17;4,093;2,012;000007;1/1/2017;null
23,783;30;4,093;2,007;000162;1/1/2017;null
23,784;30;4,093;2,008;000193;1/1/2017;null
23,785;30;4,093;2,009;000182;1/1/2017;null
23,786;30;4,093;2,010;000183;1/1/2017;null
23,787;30;4,093;2,011;000176;1/1/2017;null
23,788;30;4,093;2,012;000019;1/1/2017;null
23,789;40;4,095;2,007;000154;1/1/2017;null
23,790;40;4,095;2,008;000151;1/1/2017;null
23,791;40;4,095;2,009;000208;1/1/2017;null
23,792;40;4,095;2,010;000030;1/1/2017;null
23,793;40;4,095;2,011;000040;1/1/2017;null
23,794;40;4,095;2,012;000028;1/1/2017;null
23,795;24;4,096;2,007;000010;1/1/2017;null
23,796;24;4,096;2,008;000021;1/1/2017;null
23,797;24;4,098;2,009;000459;1/1/2017;null
23,798;24;4,098;2,010;000972;1/1/2017;null
23,799;24;4,098;2,011;001232;1/1/2017;null
23,800;24;4,098;2,012;002148;1/1/2017;null
23,801;24;4,098;2,013;002397;1/1/2017;null
23,802;24;4,098;2,014;000925;1/1/2017;null
23,803;24;4,098;2,015;002096;1/1/2017;null
23,804;24;4,098;2,016;000740;1/1/2017;null
23,805;24;4,098;2,017;999999;4/28/2017;null
23,806;30;4,098;2,011;000160;1/1/2017;null
23,807;30;4,098;2,012;000415;1/1/2017;null
23,808;30;4,098;2,013;000242;1/1/2017;null
23,809;30;4,098;2,014;000487;1/1/2017;null
23,810;30;4,098;2,015;000256;1/1/2017;null
23,811;30;4,098;2,016;000310;1/1/2017;null
23,812;30;4,098;2,017;999999;4/28/2017;null
23,813;40;4,098;2,010;000100;1/1/2017;null
23,814;40;4,098;2,011;000109;1/1/2017;null
23,815;40;4,098;2,012;000218;1/1/2017;null
23,816;40;4,098;2,013;000110;1/1/2017;null
23,817;40;4,098;2,014;000237;1/1/2017;null
23,818;40;4,098;2,015;000164;1/1/2017;null
23,819;40;4,098;2,016;000142;1/1/2017;null
23,820;40;4,098;2,017;999999;4/28/2017;null
23,821;47;4,098;2,016;000014;1/1/2017;null
23,822;73;4,098;2,008;000074;1/1/2017;null
23,823;73;4,098;2,009;000626;1/1/2017;null
23,824;73;4,098;2,010;000941;1/1/2017;null
23,825;73;4,098;2,011;001062;1/1/2017;null
23,826;73;4,098;2,012;001258;1/1/2017;null
23,827;73;4,098;2,013;001225;1/1/2017;null
23,828;73;4,098;2,014;001306;1/1/2017;null
23,829;73;4,098;2,015;001056;1/1/2017;null
23,830;73;4,098;2,016;002987;1/1/2017;null
23,831;73;4,098;2,017;999999;4/28/2017;null
23,832;48;4,099;2,008;000473;1/1/2017;null
23,833;48;4,099;2,009;001247;1/1/2017;null
23,834;48;4,099;2,010;002813;1/1/2017;null
23,835;48;4,099;2,011;003223;1/1/2017;null
23,836;48;4,099;2,012;003582;1/1/2017;null
23,837;48;4,099;2,013;001757;1/1/2017;null
23,838;73;4,099;2,008;000458;1/1/2017;null
23,839;73;4,099;2,009;000353;1/1/2017;null
23,840;73;4,099;2,010;000356;1/1/2017;null
23,841;73;4,099;2,011;000755;1/1/2017;null
23,842;73;4,099;2,012;001096;1/1/2017;null
23,843;73;4,099;2,013;000448;1/1/2017;null
23,844;24;4,100;2,009;000067;1/1/2017;null
23,845;24;4,100;2,010;000233;1/1/2017;null
23,846;24;4,100;2,011;000466;1/1/2017;null
23,847;24;4,100;2,012;000412;1/1/2017;null
23,848;24;4,100;2,013;000294;1/1/2017;null
23,849;24;4,100;2,014;000089;1/1/2017;null
23,850;24;4,100;2,015;000058;1/1/2017;null
23,851;24;4,100;2,016;000033;1/1/2017;null
23,852;24;4,100;2,017;999999;4/28/2017;null
23,853;38;4,100;2,009;000002;1/1/2017;null
23,854;38;4,100;2,010;000007;1/1/2017;null
23,855;38;4,100;2,011;000004;1/1/2017;null
23,856;38;4,100;2,012;000007;1/1/2017;null
23,857;38;4,100;2,013;000007;1/1/2017;null
23,858;38;4,100;2,015;000008;1/1/2017;null
23,859;38;4,100;2,016;000020;1/1/2017;null
23,860;38;4,100;2,017;999999;4/28/2017;null
23,861;81;4,100;2,011;000017;1/1/2017;null
23,862;81;4,100;2,012;000041;1/1/2017;null
23,863;81;4,100;2,013;000069;1/1/2017;null
23,864;81;4,100;2,014;000057;1/1/2017;null
23,865;81;4,100;2,015;000090;1/1/2017;null
23,866;81;4,100;2,016;000074;1/1/2017;null
23,867;81;4,100;2,017;999999;4/28/2017;null
23,868;47;4,101;2,011;000209;1/1/2017;null
23,869;47;4,101;2,012;000680;1/1/2017;null
23,870;47;4,101;2,013;001295;1/1/2017;null
23,871;47;4,101;2,014;001251;1/1/2017;null
23,872;47;4,101;2,015;001279;1/1/2017;null
23,873;47;4,101;2,016;001172;1/1/2017;null
23,874;47;4,101;2,017;999999;4/28/2017;null
23,875;65;4,101;2,010;000639;1/1/2017;null
23,876;65;4,101;2,011;001099;1/1/2017;null
23,877;65;4,101;2,012;000768;1/1/2017;null
23,878;65;4,101;2,013;000193;1/1/2017;null
23,879;65;4,102;2,010;000868;1/1/2017;null
23,880;65;4,102;2,011;100004;1/1/2017;null
23,881;65;4,102;2,012;000864;1/1/2017;null
23,882;65;4,102;2,013;000948;1/1/2017;null
23,883;65;4,102;2,014;001038;1/1/2017;null
23,884;65;4,102;2,015;001050;1/1/2017;null
23,885;65;4,102;2,016;000872;1/1/2017;null
23,886;65;4,102;2,017;999999;4/28/2017;null
23,887;80;4,102;2,010;000033;1/1/2017;null
23,888;80;4,102;2,011;000154;1/1/2017;null
23,889;80;4,102;2,012;000738;1/1/2017;null
23,890;80;4,102;2,013;000279;1/1/2017;null
23,891;80;4,102;2,014;000279;1/1/2017;null
23,892;80;4,102;2,015;000230;1/1/2017;null
23,893;80;4,102;2,016;000196;1/1/2017;null
23,894;80;4,102;2,017;999999;4/28/2017;null
23,895;16;4,103;2,010;000018;1/1/2017;null
23,896;16;4,103;2,011;000002;1/1/2017;null
23,897;65;4,103;2,010;000040;1/1/2017;null
23,898;65;4,103;2,011;000018;1/1/2017;null
23,899;80;4,103;2,010;000014;1/1/2017;null
23,900;80;4,103;2,011;000007;1/1/2017;null
23,901;24;4,104;2,011;000035;1/1/2017;null
23,902;24;4,104;2,012;000495;1/1/2017;null
23,903;24;4,104;2,013;000671;1/1/2017;null
23,904;24;4,104;2,014;000386;1/1/2017;null
23,905;24;4,104;2,015;000357;1/1/2017;null
23,906;24;4,104;2,016;000337;1/1/2017;null
23,907;24;4,104;2,017;999999;4/28/2017;null
23,908;80;4,104;2,012;010147;1/1/2017;null
23,909;80;4,104;2,013;010211;1/1/2017;null
23,910;80;4,104;2,014;010131;1/1/2017;null
23,911;80;4,104;2,015;010155;1/1/2017;null
23,912;80;4,104;2,016;010032;1/1/2017;null
23,913;80;4,104;2,017;999999;4/28/2017;null
23,914;7;4,105;2,011;000178;1/1/2017;null
23,915;7;4,105;2,012;000558;1/1/2017;null
23,916;7;4,105;2,013;000609;1/1/2017;null
23,917;7;4,105;2,014;000674;1/1/2017;null
23,918;7;4,105;2,015;000713;1/1/2017;null
23,919;7;4,105;2,016;000731;1/1/2017;null
23,920;7;4,105;2,017;999999;4/28/2017;null
23,921;67;4,105;2,011;000162;1/1/2017;null
23,922;67;4,105;2,012;000471;1/1/2017;null
23,923;67;4,105;2,013;000610;1/1/2017;null
23,924;67;4,105;2,014;000661;1/1/2017;null
23,925;67;4,105;2,015;000703;1/1/2017;null
23,926;67;4,105;2,016;000723;1/1/2017;null
23,927;67;4,105;2,017;999999;4/28/2017;null
23,928;47;4,106;2,011;000051;1/1/2017;null
23,929;47;4,106;2,012;002655;1/1/2017;null
23,930;47;4,106;2,013;001493;1/1/2017;null
23,931;24;4,107;2,013;000401;1/1/2017;null
23,932;24;4,107;2,014;000207;1/1/2017;null
23,933;52;4,107;2,012;000038;1/1/2017;null
23,934;52;4,107;2,013;000376;1/1/2017;null
23,935;52;4,107;2,014;000700;1/1/2017;null
23,936;52;4,107;2,015;000314;1/1/2017;null
23,937;52;4,107;2,016;000677;1/1/2017;null
23,938;52;4,107;2,017;999999;4/28/2017;null
23,939;24;4,108;2,012;000020;1/1/2017;null
23,940;24;4,108;2,013;000040;1/1/2017;null
23,941;24;4,108;2,014;100030;1/1/2017;null
23,942;24;4,108;2,015;000014;1/1/2017;null
23,943;24;4,108;2,016;000002;1/1/2017;null
23,944;24;4,109;2,014;000002;1/1/2017;null
23,945;75;4,109;2,013;000251;1/1/2017;null
23,946;75;4,109;2,014;000278;1/1/2017;null
23,947;75;4,109;2,015;000325;1/1/2017;null
23,948;75;4,109;2,016;000345;1/1/2017;null
23,949;75;4,109;2,017;999999;4/28/2017;null
23,950;33;4,110;2,013;000093;1/1/2017;null
23,951;33;4,110;2,014;000273;1/1/2017;null
23,952;24;4,112;2,015;000315;1/1/2017;null
23,953;24;4,112;2,016;001213;1/1/2017;null
23,954;24;4,112;2,017;999999;4/28/2017;null
23,955;47;4,112;2,013;000254;1/1/2017;null
23,956;47;4,112;2,014;004005;1/1/2017;null
23,957;47;4,112;2,015;500730;1/1/2017;null
23,958;47;4,112;2,016;032099;1/1/2017;null
23,959;47;4,112;2,017;999999;4/28/2017;null
23,960;16;4,113;2,014;000030;1/1/2017;null
23,961;16;4,113;2,015;000005;1/1/2017;null
23,962;16;4,113;2,016;000002;1/1/2017;null
23,963;24;4,113;2,013;000001;1/1/2017;null
23,964;24;4,113;2,014;000034;1/1/2017;null
23,965;24;4,113;2,015;000010;1/1/2017;null
23,966;24;4,113;2,017;999999;4/28/2017;null
23,967;43;4,113;2,014;000003;1/1/2017;null
23,968;43;4,113;2,015;000006;1/1/2017;null
23,969;47;4,113;2,014;000046;1/1/2017;null
23,970;65;4,113;2,013;000005;1/1/2017;null
23,971;65;4,113;2,014;000079;1/1/2017;null
23,972;65;4,113;2,015;000078;1/1/2017;null
23,973;65;4,113;2,016;000009;1/1/2017;null
23,974;24;4,114;2,014;000027;1/1/2017;null
23,975;24;4,114;2,015;000104;1/1/2017;null
23,976;24;4,114;2,016;000162;1/1/2017;null
23,977;24;4,114;2,017;999999;4/28/2017;null
23,978;7;4,115;2,014;000388;1/1/2017;null
23,979;7;4,115;2,015;000386;1/1/2017;null
23,980;48;4,115;2,015;000060;1/1/2017;null
23,981;48;4,115;2,016;000018;1/1/2017;null
23,982;48;4,115;2,017;999999;4/28/2017;null
23,983;16;4,117;2,016;000101;1/1/2017;null
23,984;16;4,117;2,017;999999;4/28/2017;null
23,985;24;4,117;2,016;005004;1/1/2017;null
23,986;24;4,117;2,017;999999;4/28/2017;null
23,987;48;4,117;2,015;000075;1/1/2017;null
23,988;48;4,117;2,016;000245;1/1/2017;null
23,989;48;4,117;2,017;999999;4/28/2017;null
23,990;19;5,026;2,007;000113;1/1/2017;null
23,991;19;5,026;2,008;000082;1/1/2017;null
23,992;19;5,027;2,007;000251;1/1/2017;null
23,993;19;5,027;2,008;000229;1/1/2017;null
23,994;19;5,027;2,009;000198;1/1/2017;null
23,995;19;5,027;2,010;000274;1/1/2017;null
23,996;19;5,027;2,011;000428;1/1/2017;null
23,997;19;5,027;2,012;000426;1/1/2017;null
23,998;19;5,027;2,013;000669;1/1/2017;null
23,999;19;5,027;2,014;001060;1/1/2017;null
24,000;19;5,027;2,015;001008;1/1/2017;null
24,001;19;5,027;2,016;000559;1/1/2017;null
24,002;19;5,028;2,007;000323;1/1/2017;null
24,003;19;5,028;2,008;000355;1/1/2017;null
24,004;19;5,028;2,009;000479;1/1/2017;null
24,005;19;5,028;2,010;000524;1/1/2017;null
24,006;19;5,028;2,011;000531;1/1/2017;null
24,007;19;5,028;2,012;000558;1/1/2017;null
24,008;19;5,028;2,013;000555;1/1/2017;null
24,009;19;5,028;2,014;000660;1/1/2017;null
24,010;19;5,028;2,015;000776;1/1/2017;null
24,011;19;5,028;2,016;000936;1/1/2017;null
24,012;19;5,028;2,017;999999;4/28/2017;null
24,013;19;5,034;2,007;000211;1/1/2017;null
24,014;19;5,034;2,008;000216;1/1/2017;null
24,015;19;5,034;2,009;000175;1/1/2017;null
24,016;19;5,034;2,010;000204;1/1/2017;null
24,017;19;5,034;2,011;000212;1/1/2017;null
24,018;19;5,034;2,012;000298;1/1/2017;null
24,019;19;5,034;2,013;000260;1/1/2017;null
24,020;19;5,034;2,014;000185;1/1/2017;null
24,021;30;5,037;2,007;000502;1/1/2017;null
24,022;30;5,037;2,008;000534;1/1/2017;null
24,023;30;5,037;2,009;000472;1/1/2017;null
24,024;30;5,037;2,010;000466;1/1/2017;null
24,025;30;5,037;2,011;000531;1/1/2017;null
24,026;30;5,037;2,012;000429;1/1/2017;null
24,027;30;5,037;2,013;000168;1/1/2017;null
24,028;30;5,041;2,007;000359;1/1/2017;null
24,029;30;5,041;2,008;000315;1/1/2017;null
24,030;30;5,041;2,009;000322;1/1/2017;null
24,031;30;5,041;2,010;000326;1/1/2017;null
24,032;30;5,041;2,011;000340;1/1/2017;null
24,033;30;5,041;2,012;000404;1/1/2017;null
24,034;30;5,041;2,013;000338;1/1/2017;null
24,035;30;5,041;2,014;000304;1/1/2017;null
24,036;30;5,041;2,015;000272;1/1/2017;null
24,037;30;5,041;2,016;000341;1/1/2017;null
24,038;30;5,041;2,017;999999;4/28/2017;null
24,039;30;5,043;2,007;000153;1/1/2017;null
24,040;30;5,043;2,008;000146;1/1/2017;null
24,041;30;5,043;2,009;000129;1/1/2017;null
24,042;30;5,043;2,010;000138;1/1/2017;null
24,043;30;5,043;2,011;000135;1/1/2017;null
24,044;30;5,043;2,012;000145;1/1/2017;null
24,045;30;5,043;2,013;000130;1/1/2017;null
24,046;30;5,043;2,014;000130;1/1/2017;null
24,047;30;5,043;2,015;000109;1/1/2017;null
24,048;30;5,043;2,016;000121;1/1/2017;null
24,049;30;5,043;2,017;999999;4/28/2017;null
24,050;30;5,045;2,007;002649;1/1/2017;null
24,051;30;5,045;2,008;002658;1/1/2017;null
24,052;30;5,045;2,009;004742;1/1/2017;null
24,053;30;5,045;2,010;004740;1/1/2017;null
24,054;30;5,045;2,011;002426;1/1/2017;null
24,055;30;5,045;2,012;002629;1/1/2017;null
24,056;30;5,045;2,013;002147;1/1/2017;null
24,057;30;5,045;2,014;002029;1/1/2017;null
24,058;30;5,045;2,015;001938;1/1/2017;null
24,059;30;5,045;2,016;000569;1/1/2017;null
24,060;30;5,047;2,007;000415;1/1/2017;null
24,061;30;5,047;2,008;000585;1/1/2017;null
24,062;30;5,047;2,009;000668;1/1/2017;null
24,063;30;5,047;2,010;000762;1/1/2017;null
24,064;30;5,047;2,011;000643;1/1/2017;null
24,065;30;5,047;2,012;000604;1/1/2017;null
24,066;30;5,047;2,013;000596;1/1/2017;null
24,067;30;5,047;2,014;000687;1/1/2017;null
24,068;30;5,047;2,015;000730;1/1/2017;null
24,069;30;5,047;2,016;000728;1/1/2017;null
24,070;30;5,047;2,017;999999;4/28/2017;null
24,071;44;5,049;2,007;001030;1/1/2017;null
24,072;44;5,049;2,008;001122;1/1/2017;null
24,073;44;5,049;2,009;001227;1/1/2017;null
24,074;44;5,049;2,010;001225;1/1/2017;null
24,075;44;5,049;2,011;001161;1/1/2017;null
24,076;44;5,049;2,012;000610;1/1/2017;null
24,077;44;5,049;2,013;000632;1/1/2017;null
24,078;44;5,049;2,014;000651;1/1/2017;null
24,079;44;5,049;2,015;000635;1/1/2017;null
24,080;44;5,049;2,016;000710;1/1/2017;null
24,081;44;5,049;2,017;999999;4/28/2017;null
24,082;44;5,050;2,007;000529;1/1/2017;null
24,083;44;5,050;2,008;001040;1/1/2017;null
24,084;44;5,050;2,009;000686;1/1/2017;null
24,085;44;5,050;2,010;000690;1/1/2017;null
24,086;44;5,050;2,011;000561;1/1/2017;null
24,087;44;5,050;2,012;000472;1/1/2017;null
24,088;44;5,050;2,013;000514;1/1/2017;null
24,089;44;5,050;2,014;000591;1/1/2017;null
24,090;44;5,050;2,015;000432;1/1/2017;null
24,091;44;5,053;2,013;000132;1/1/2017;null
24,092;44;5,053;2,014;000201;1/1/2017;null
24,093;44;5,053;2,015;000171;1/1/2017;null
24,094;44;5,053;2,016;000186;1/1/2017;null
24,095;44;5,053;2,017;999999;4/28/2017;null
24,096;44;5,054;2,007;000162;1/1/2017;null
24,097;44;5,054;2,008;000166;1/1/2017;null
24,098;44;5,054;2,009;000156;1/1/2017;null
24,099;44;5,054;2,010;000139;1/1/2017;null
